ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,acct_num,age
308-38-6297,30462159584172,Debra,Frederick,F,1705 Stacy Expressway,Gold Hill,OR,97525,42.4244,-123.0854,4601,Camera operator,732350422627,85.06849315068493
415-73-9041,2261344760948374,Rita,Roberts,F,286 Beck Garden,Buffalo,NY,14224,42.8371,-78.7484,564824,"Engineer, drilling",889181374719,61.90684931506849
435-82-5700,3599621836677199,Nicole,Fritz,F,1025 Herman Harbors Apt. 022,Denver,CO,80226,39.7123,-105.0918,990452,Contracting civil engineer,767424968491,88.96986301369863
276-79-9641,213113768367595,Natalie,Davis,F,152 Hill Lodge Apt. 440,Fountain Hills,AZ,85268,33.6085,-111.7237,22684,Warehouse manager,232633487326,28.589041095890412
796-45-1027,30465642601867,David,Walton,M,19956 Kelly Trace Apt. 277,Dover,DE,19901,39.1564,-75.4955,69187,Mining engineer,970021833510,46.75068493150685
832-12-4893,3503850255134441,Sheri,Ross,F,88390 Harrison Garden,Harrisburg,PA,17110,40.303,-76.8862,165527,Facilities manager,275161824391,68.17260273972603
283-49-1372,374932511497887,John,Holloway,M,20409 Mitchell Mill,Kansas City,KS,66104,39.1375,-94.6792,150224,Research scientist (life sciences),479535810823,28.794520547945204
098-66-3184,60485800183,John,Sanchez,M,91511 Perez Orchard Suite 210,Hialeah,FL,33015,25.9388,-80.3165,347944,"Radiographer, diagnostic",604724659943,29.627397260273973
562-59-1595,676268564256,Paige,Combs,F,802 Short Shoals Apt. 315,South Burlington,VT,5403,44.4513,-73.1796,17593,General practice doctor,773863796561,54.46027397260274
013-52-0545,503830286558,Theodore,Smith,M,24114 Anthony Lodge Suite 015,North Hollywood,CA,91606,34.1872,-118.3865,155954,Call centre manager,348992268716,25.40821917808219
580-19-0313,2296338222240056,David,Madden,M,20562 Cody Shore,Washington,DC,20007,38.9144,-77.074,601723,Visual merchandiser,50498113795,25.046575342465754
117-98-3404,4339133252861323942,George,Heath,M,2342 Evans Unions Suite 976,Buffalo,NY,14218,42.8146,-78.8078,564824,"Accountant, chartered public finance",288506966216,56.53150684931507
525-56-7036,4209536773495,Krista,Weber,F,735 Davenport Course,Winnfield,LA,71483,31.9214,-92.6366,11294,"Lecturer, higher education",196230002837,26.221917808219178
414-48-5448,3547625380966414,Deborah,Patton,F,36952 Humphrey Tunnel Suite 665,Bell,CA,90201,33.9767,-118.1689,101279,"Exhibitions officer, museum/gallery",229085239949,24.027397260273972
595-90-6681,4324367924157120,Margaret,Boyer,F,83543 Jenkins Isle Suite 390,Brownsville,PA,15417,39.9216,-79.6905,9469,Passenger transport manager,110744839473,55.00547945205479
749-69-2411,4939981615381168379,Brandon,Sanchez,M,72607 Kimberly Trail Apt. 148,Ruffin,SC,29475,33.0103,-80.8137,2874,Visual merchandiser,895172598481,17.695890410958903
568-92-0313,213164931214636,Leslie,Evans,F,2542 Paul Squares Suite 563,Memphis,TN,38127,35.251,-90.0296,697385,"Engineer, aeronautical",118531854265,27.684931506849313
143-96-9586,3503694811266499,Joe,Oliver,M,068 Jeffery Forges Apt. 016,Highland Park,IL,60035,42.1794,-87.8059,29763,Clinical cytogeneticist,382981410274,77.46575342465754
029-15-6576,3599490133344378,Thomas,Barnes,M,348 Juan Views Suite 101,Mc Kinney,TX,75070,33.1951,-96.6642,144932,Politician's assistant,659250094381,27.646575342465752
039-10-4114,213116049910042,Matthew,Livingston,M,88661 Moon Bypass,Zapata,TX,78076,26.8897,-99.2506,12612,"Buyer, industrial",682367958650,42.726027397260275
041-32-4784,4348548420353162,Amy,Woods,F,9138 Brown Islands,Phoenixville,PA,19460,40.1267,-75.5272,40154,Quarry manager,936727565663,71.62191780821918
810-64-1901,4194024702885,Robert,Davis,M,28745 Regina Square,Greer,SC,29650,34.8968,-82.2674,75476,Cabin crew,234537735798,96.18904109589042
488-66-6038,36463913810741,Lucas,Rodriguez,M,94232 Michael Wells Apt. 131,Seattle,WA,98103,47.6734,-122.3426,837792,Legal executive,361712675221,26.24109589041096
421-77-7100,4616845525274102,Charles,Cox,M,179 Meyer Knolls Suite 694,Clinton Township,MI,48038,42.6206,-82.9608,96825,Risk manager,661208661076,50.35068493150685
060-04-6050,2715675635584221,Joan,Ramsey,F,66256 Johnson Light Apt. 700,Campbell,OH,44405,41.0778,-80.5897,8229,Charity fundraiser,941860817089,22.561643835616437
282-15-3646,630486240876,Richard,Garcia,M,66890 Mcneil Unions,Riverdale,MD,20737,38.9601,-76.9147,20684,Chiropodist,148115647223,67.86027397260274
145-01-7729,6011381152232821,Catherine,Hawkins,F,84752 Michael Rest Suite 004,Memphis,TN,38106,35.1021,-90.033,697385,Chief Executive Officer,794736512428,48.84931506849315
275-58-9918,2245113505357220,Ralph,Schmidt,M,64157 Carol Mountain,Pompano Beach,FL,33062,26.2343,-80.0941,425636,"Scientist, research (physical sciences)",31096697472,39.23287671232877
554-03-1193,571945341956,Shelby,Martinez,F,447 Marsh Heights,Channelview,TX,77530,29.7914,-95.1317,31086,"Conservation officer, historic buildings",41019526172,68.76712328767124
088-83-8355,4063578037891216,Daniel,Guerrero,M,3699 Luis Isle Suite 575,Alva,OK,73717,36.8016,-98.6722,6846,"Therapist, drama",337464879337,50.134246575342466
558-98-4559,4696904528986064,Austin,Williams,M,7337 Watson Cape Apt. 652,Palmer,AK,99645,61.6303,-148.9872,25176,"Producer, radio",100563972722,35.37808219178082
429-85-9178,2269802530843763,Luis,Martin,M,4477 Marcus Wells Apt. 842,Prineville,OR,97754,44.3044,-120.8336,18574,Financial adviser,157814049136,97.55342465753425
179-28-4940,213104172415534,Tom,Sanders,M,8557 Singleton Prairie,Orlando,FL,32817,28.5891,-81.2277,878243,Air cabin crew,190628570290,37.56712328767123
577-49-0245,4257033329594520,Timothy,Charles,M,828 Perez Harbors Apt. 296,Wildomar,CA,92595,33.6021,-117.264,29851,"Nurse, children's",992926950551,25.104109589041094
615-12-7252,4742922041678210,Ian,Allen,M,6937 Randy Crossroad,Hopewell,VA,23860,37.2876,-77.295,31970,Marine scientist,37587510509,32.084931506849315
125-30-9608,4485022061901930,Maria,Lewis,F,9719 Aaron Rue,Everett,WA,98208,47.8948,-122.1987,168159,Advertising copywriter,778178526158,50.76712328767123
664-44-7050,2292256471855941,April,Cole,F,04532 Christopher Lights,Boston,MA,2118,42.3362,-71.0729,386505,Psychotherapist,587473529268,55.30684931506849
292-43-6175,4437019453911776664,Gina,Cooper,F,612 Kristen Estate Apt. 578,Boulder,CO,80303,39.9914,-105.2392,120932,Automotive engineer,727596577485,86.55616438356165
817-93-0981,4311678706763538,Brandy,Gonzalez,F,85921 Nicholas Roads Suite 856,Visalia,CA,93291,36.3551,-119.301,142488,English as a second language teacher,549376202512,58.58082191780822
086-37-2495,3530003753989232,Michele,Jones,F,6598 James Fords,Stillwater,OK,74078,36.1241,-97.0705,55345,Computer games developer,528155988656,52.24657534246575
731-34-1693,30376591538200,Brandon,Maxwell,M,5266 White Mills,Virginia Beach,VA,23462,36.8392,-76.1522,437994,English as a second language teacher,978700659687,70.8958904109589
066-19-7993,4553375656976486,Jeremy,Carter,M,24945 Andrew Lodge Apt. 506,Plainfield,NJ,7063,40.6048,-74.4427,71485,Technical sales engineer,461998819980,24.53150684931507
393-69-5470,5506276729350979,Lauren,Lewis,F,12914 Melton Shoals Suite 022,Rockville,MD,20850,39.087,-77.168,130569,"Engineer, building services",980509712242,60.98082191780822
473-71-0103,4797251840703398216,Eduardo,Peters,M,37209 Stewart Stravenue,Easley,SC,29642,34.7901,-82.5937,60135,Nutritional therapist,440183628990,37.3013698630137
013-51-3230,6011286301122007,Steven,Cortez,M,426 Mejia Ways Apt. 336,College Station,TX,77840,30.6045,-96.3123,105109,Production engineer,634262280816,32.93698630136986
024-66-2727,3571360549469204,Kristina,Wood,F,9013 Jose Land Apt. 935,Knoxville,TN,37919,35.9244,-84.0015,391389,Arts administrator,720802328822,66.14520547945206
080-14-5437,4175808038890441041,Amy,Allen,F,6851 Martha Field Apt. 483,Clarkston,MI,48346,42.7239,-83.4232,45954,Publishing rights manager,503843877498,49.06575342465754
361-65-0819,4901685647179,Ryan,Hayes,M,19027 Richard Rest Apt. 716,Tularosa,NM,88352,33.065,-106.0108,5188,Chief Financial Officer,399890244822,45.21643835616438
399-55-8477,6011199767598331,Christopher,Jones,M,505 Nicholas Glens,Albuquerque,NM,87114,35.1868,-106.6652,641349,Marketing executive,595469830101,23.523287671232875
603-45-6914,372853533998243,Christopher,Ross,M,77580 Erin Plains,San Antonio,TX,78245,29.4189,-98.6895,1595797,"Geologist, wellsite",467846623753,39.81095890410959
562-63-9909,4302853272769,Jeffrey,Castro,M,5150 Luis Well,Dallas,TX,75235,32.8252,-96.8388,1263321,"Scientist, marine",469439170479,77.56438356164384
245-01-8919,30308972073820,Travis,Leon,M,1184 Luis Square Suite 863,Denver,CO,80220,39.7312,-104.9129,990452,Accommodation manager,664776037781,42.46849315068493
009-57-1359,4024234473057775,Anna,Montgomery,F,99716 Mckinney Mews Suite 667,Baytown,TX,77521,29.7705,-94.9695,103027,Optometrist,44220964517,77.02465753424657
625-93-6188,213134400952248,Tony,Downs,M,537 Susan Falls Apt. 191,Delano,CA,93215,35.7715,-119.2459,55659,Further education lecturer,775773171965,45.43561643835616
470-03-5929,3573601579115011,Andrew,Sanders,M,0080 Richard Points,Johnson City,TN,37604,36.3107,-82.381,92094,"Teacher, music",230716055937,33.635616438356166
268-60-5510,3583354883571929,Ashley,Duncan,F,146 Tara Station Suite 643,Madison,WI,53703,43.0775,-89.3831,272940,"Designer, furniture",962171225531,34.30958904109589
094-64-2273,4652824685492726,Dylan,Williams,M,208 Beck Corners,Saint Augustine,FL,32084,29.9175,-81.3668,109984,Industrial buyer,823201519716,45.03013698630137
809-03-5237,2710854327163033,Virginia,Flores,F,369 Lisa Corners Apt. 009,Columbus,OH,43205,39.9569,-82.9644,783285,Associate Professor,904203673772,53.273972602739725
603-31-1081,180081048028353,Michael,Ramirez,M,929 Christy Forks Apt. 437,Mission,TX,78572,26.2644,-98.3909,167182,Pensions consultant,96313342564,59.85479452054795
789-54-6454,4812268159474702,Shelby,Pruitt,F,10583 Alan Ridge,Aiken,SC,29805,33.6993,-81.6465,69485,Police officer,662295995829,63.86027397260274
634-65-4755,4891426937650167,Robert,Simmons,M,776 Dominique Plains,Munising,MI,49862,46.3994,-86.6983,5025,"Engineer, technical sales",473460820226,52.86027397260274
539-86-5858,502062762922,Clinton,Reynolds,M,809 Seth Locks Apt. 652,Papillion,NE,68046,41.1523,-96.0371,34894,"Embryologist, clinical",664177281037,53.56712328767123
732-69-9982,675949935984,Brian,Morris,M,7265 James Burg Apt. 858,Jersey City,NJ,7302,40.7221,-74.0469,247530,Agricultural consultant,31426652709,37.09041095890411
728-38-2045,30165789391294,Tyler,Roy,M,1887 Deborah Ville Suite 860,Connellys Springs,NC,28612,35.6895,-81.5387,12397,Banker,716714238471,43.62739726027397
793-06-0072,3544928787570307,Raymond,Lawrence,M,12501 Houston Camp,Winthrop,WA,98862,48.4756,-120.1805,2218,"Research officer, political party",185865727840,44.80821917808219
773-03-6579,4222336931806204,Adam,Farley,M,24266 Jordan Valley,Los Angeles,CA,90003,33.9653,-118.2727,2383912,"Teacher, secondary school",401369986541,38.64109589041096
481-95-4724,60457144693,Jacob,Russell,M,0687 Michael Hollow Suite 534,Mechanicville,NY,12118,42.9168,-73.7214,13897,Lawyer,71831410729,50.95890410958904
390-84-7031,180058348348350,Matthew,Duffy,M,7366 Holmes Garden,Kennedale,TX,76060,32.6432,-97.2139,6764,"Designer, exhibition/display",945018641374,25.53150684931507
831-59-7746,370894326983440,Dana,Cantrell,F,580 Johnson Stream Suite 505,Southfield,MI,48076,42.4981,-83.2058,75830,Ambulance person,191537849210,21.52054794520548
276-52-7594,4073429390773724,Ryan,Garza,M,503 Bryan Dam Suite 851,Hollister,CA,95023,36.8337,-121.3439,48841,Manufacturing systems engineer,743194490360,47.99452054794521
706-90-0080,4028143531279433790,Scott,Chang,M,11235 Joshua Ways,Chambersburg,PA,17201,39.9313,-77.6579,55493,Dietitian,392564756829,40.57808219178082
472-34-2442,180062510857388,Corey,Espinoza,M,4514 Davila Union Apt. 935,Alma,AR,72921,35.5,-94.2073,13787,Chief Marketing Officer,524322703200,66.82739726027397
312-45-5857,347062728167331,Jeremy,Cruz,M,57562 Scott Courts,Mobridge,SD,57601,45.5407,-100.4315,4003,Early years teacher,467091684054,47.44931506849315
527-33-8614,2676209906931965,Cynthia,Tyler,F,951 Garner Circle,New Orleans,LA,70119,29.9746,-90.0852,382333,Insurance risk surveyor,35801072865,54.12328767123287
739-79-9670,213126731234387,Thomas,Schmidt,M,8514 Brian Land,Muskegon,MI,49445,43.2952,-86.279,128715,Translator,269792279779,59.87671232876713
305-47-0757,4823134275576720,Lisa,Brown,F,9044 Paula Pike Apt. 436,Deland,FL,32724,29.0422,-81.2863,61526,Volunteer coordinator,246413063417,17.44109589041096
040-88-2569,4711506291792651,Robert,Browning,M,81629 Julia Street,Dallas,TX,75252,32.9968,-96.7921,1263321,Retail manager,251209080020,62.23013698630137
160-21-1605,3569157376710526,Karl,Fleming,M,74599 Nathaniel Flat Apt. 445,Green Bay,WI,54311,44.4914,-87.9267,179116,Arts development officer,889102692988,49.05205479452055
007-17-6182,3587890345029580,Jennifer,Juarez,F,04093 Russell Spurs,Saginaw,MI,48638,43.4343,-84.0091,135669,Psychiatric nurse,385170175981,63.06575342465754
641-09-8790,3536881013827217,Amber,Christensen,F,34601 Moore Alley,Springfield,AR,72157,35.2749,-92.5457,1607,Chief Technology Officer,589419928804,83.9945205479452
561-22-5926,4083168163600,Cynthia,Cunningham,F,736 Steven Pass,Upland,CA,91784,34.141,-117.6581,77103,"Therapist, drama",338041546435,43.72054794520548
498-55-7900,4005214107071635,Derrick,Diaz,M,895 Henry Mount,Los Angeles,CA,90022,34.0245,-118.1561,2383912,Accounting technician,410294301577,50.04931506849315
784-15-9571,2720445456972969,Gregory,Price,M,276 Miller Mill,Windsor,CO,80550,40.4837,-104.8994,20675,Product designer,754773335627,61.35342465753425
705-97-8209,180026395612663,Tammy,Alexander,F,55737 James Vista,Burleson,TX,76028,32.5316,-97.309,59744,"Scientist, water quality",822391006454,37.131506849315066
843-06-2718,3534614466276331,Aaron,Bean,M,76142 Nicholas Hill,Orland Park,IL,60462,41.6194,-87.8422,64769,Sales promotion account executive,121233029209,67.36164383561643
407-69-6906,4470465689694,Kayla,Webb,F,68830 Joshua Forges,Cumming,GA,30041,34.2037,-84.1031,129584,"Radiographer, therapeutic",664358045781,57.657534246575345
234-52-3720,3559229127065930,Douglas,Williams,M,62911 Jackson Passage Apt. 471,Hilo,HI,96720,19.7025,-155.0939,46165,"Scientist, physiological",22301959346,41.293150684931504
550-15-7313,3507578984974995,Jerry,Burke,M,21711 Payne Lodge Suite 658,Charlotte,NC,28227,35.1936,-80.6846,790689,Chief of Staff,680979485593,69.13424657534246
679-14-0155,6011735631631293,Julia,Friedman,F,2616 Lynch Forge Suite 881,Detroit,MI,48207,42.3524,-83.0271,673342,Chartered management accountant,921588135355,40.9041095890411
539-89-9667,4682013071675326,Ashley,Walker,F,1317 Adams Camp,Portland,OR,97224,45.4094,-122.8014,841711,Armed forces technical officer,757247712419,80.92876712328767
855-08-3976,30295458583564,Steven,Hoover,M,998 Eric Vista,Hilo,HI,96720,19.7025,-155.0939,46165,Health promotion specialist,807450374964,41.608219178082194
619-81-2526,4517419258147628,Tanner,Rodriguez,M,360 Heather Locks,Philadelphia,PA,19145,39.9227,-75.1812,1526206,"Exhibitions officer, museum/gallery",659584348138,50.68493150684932
367-34-1601,4531563093079,Linda,Boyd,F,096 Cox Turnpike Suite 240,Danvers,MA,1923,42.5694,-70.9425,26342,"Surveyor, planning and development",824570462343,50.21369863013699
620-23-1764,38351668113395,John,Villa,M,72173 Villegas Squares Apt. 422,Charlotte,NC,28206,35.2522,-80.8265,790689,"Doctor, hospital",935164598041,32.28767123287671
097-89-8606,3506323654018141,Dylan,Jackson,M,02435 Heidi Inlet Suite 651,Ontonagon,MI,49953,46.8275,-89.3485,2879,Commercial/residential surveyor,810324211184,70.91232876712328
437-85-1068,374099414753988,Lisa,Brown,F,0542 Roberson Course,Santa Clarita,CA,91350,34.4336,-118.5007,53134,Youth worker,558585418579,39.57534246575342
395-10-1157,676335659428,Paul,Wheeler,M,23766 Aguilar Manors,Tucson,AZ,85718,32.3112,-110.9179,865276,Tourism officer,851147709540,36.9972602739726
584-45-3830,4194118390936,Richard,Torres,M,240 Coleman Fall Apt. 463,Youngtown,AZ,85363,33.5908,-112.3013,6156,"Engineer, drilling",329879058099,97.41917808219178
530-69-9905,4437518669403,Jordan,Parsons,M,2438 Patrick River Apt. 855,Palatine,IL,60074,42.1458,-88.023,77570,Advertising art director,293989509811,68.15890410958905
349-03-9464,348895947039693,Shelly,Henderson,F,59176 Williams Mount Apt. 883,Saint Louis,MO,63123,38.5476,-90.3241,927396,"Accountant, chartered management",837680266326,81.17260273972603
818-76-5575,4887344966866798997,David,Smith,M,0690 Meghan Road,Mount Vernon,OH,43050,40.3849,-82.4873,29050,Printmaker,94094938120,64.96712328767123
027-98-3521,180071567566503,Matthew,Jones,M,16744 James Square Apt. 596,Floresville,TX,78114,29.1693,-98.1936,20103,Teaching laboratory technician,358703311557,62.35616438356164
285-42-0273,4669375402428619,John,Warner,M,7140 Mark Wall,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Financial adviser,354501950431,83.4876712328767
439-96-2826,6581638493680632,Erica,Bell,F,101 Scott Ports,Buena Park,CA,90621,33.8772,-117.9893,80266,Multimedia programmer,367653848476,32.397260273972606
826-79-3415,639048527753,Kelly,Blake,F,65620 Julie Forge,Orangeburg,SC,29118,33.5675,-80.9248,48149,Forensic scientist,748630171049,54.24109589041096
217-81-9751,4896331812335761701,Jerry,Robinson,M,4457 Mercado Extensions,Brussels,IL,62013,38.9255,-90.5968,552,Patent attorney,149852234418,22.50958904109589
251-51-7283,180008989774752,Lisa,Sutton,F,8529 Allison Mission,Xenia,OH,45385,39.6842,-83.9369,37247,Psychiatric nurse,278258954541,76.90958904109588
772-31-7803,6568740420767511,Elizabeth,Wallace,F,1157 Denise Fords,Moreno Valley,CA,92557,33.9553,-117.2457,193933,Barrister's clerk,646916522291,45.16164383561644
808-05-0763,3506565823445387,Victoria,Mcbride,F,3523 Shelly Meadows Apt. 004,Denver,CO,80232,39.6895,-105.0908,990452,"Psychologist, prison and probation services",936427008630,25.101369863013698
755-11-1150,60434956110,Lindsay,Cannon,F,1181 Shaw Summit Suite 466,Brooklyn,NY,11237,40.7006,-73.918,2504700,Camera operator,800203770568,41.676712328767124
482-58-6965,2668704796668297,Alexis,Watson,F,6599 Smith Row,Oakley,CA,94561,37.994,-121.7036,36515,Water engineer,300938906974,78.69315068493151
719-30-3794,60429276409,Ethan,Massey,M,862 Carlos Centers,Rochester,NH,3867,43.3092,-71.0558,29816,Marine scientist,236511963610,45.512328767123286
545-50-6162,577473389143,Jesse,Yang,M,47442 Jacob Rest Suite 410,Auburn,NH,3032,42.9925,-71.3449,4953,Dietitian,794209563700,53.0986301369863
802-65-7879,4518664774131353,Angela,Craig,F,58534 Barton Place,Denison,TX,75021,33.7169,-96.5235,29908,Careers information officer,229133334649,44.40547945205479
540-69-5975,4178955990984125,Wesley,Spencer,M,5816 Reed River Apt. 383,Groveland,IL,61535,40.601,-89.5571,1629,Chief Strategy Officer,243041877024,33.92602739726028
546-98-9371,2700038146342927,Eric,Moore,M,730 Glenn Passage Suite 273,Celina,TX,75009,33.3103,-96.7673,8785,Hotel manager,322496879500,60.52054794520548
091-26-4088,2275530153030440,Adam,Alexander,M,109 Ward Plaza,Lafayette,LA,70501,30.2361,-92.0083,151705,Immunologist,844663918369,44.43013698630137
328-59-6665,3534541829912692,Shannon,Harper,F,06419 Andrew Cove Suite 691,Birmingham,AL,35243,33.4459,-86.7502,493806,Adult guidance worker,983800370239,55.45479452054794
652-17-2623,4216826822175626,Matthew,James,M,08347 Julie Branch Suite 932,Beebe,AR,72012,35.0937,-91.9074,11986,Management consultant,143848232743,21.167123287671235
565-81-7469,60432200743,Justin,Gilbert,M,3871 Chelsea Corners,Bronx,NY,10471,40.9011,-73.9053,1382480,Hotel manager,203300890197,66.59726027397261
340-87-8385,4286060480224063,Richard,Boone,M,7695 Jennifer Brooks Suite 189,Tacoma,WA,98404,47.2113,-122.4126,323239,Risk analyst,478160779315,63.586301369863016
705-34-3347,502065562386,Justin,Schmidt,M,656 Charles Loaf Apt. 622,Mount Pleasant,SC,29464,32.8473,-79.8206,72374,"Therapist, art",970761522416,56.75890410958904
101-94-3171,180004794719900,Daniel,Smith,M,48953 Stephanie Port Suite 419,Aurora,CO,80016,39.6012,-104.7394,389246,Community development worker,503626213645,58.104109589041094
749-07-5926,4728395167309,Samantha,Rivera,F,67084 Briggs Pines,Tinley Park,IL,60487,41.5636,-87.8342,65089,Patent attorney,879758394077,51.92876712328767
390-89-2446,3558228280183234,Jacqueline,Williams,F,8467 Fowler Parkway Apt. 964,Jersey City,NJ,7310,40.7324,-74.0431,247530,Jewellery designer,609033707664,87.83561643835617
492-35-4600,3597521353175555,Kyle,Moore,M,8741 Janice Highway Suite 267,Forest Hills,NY,11375,40.7229,-73.8473,68733,IT trainer,132115826609,30.638356164383563
121-79-8078,6553496551564196,Jennifer,Moreno,F,00935 Bruce Creek Suite 301,Wilmington,DE,19802,39.7564,-75.534,215619,Land,522163256899,69.93150684931507
655-20-2828,4284834927668098462,Matthew,Williams,M,804 Laura Flat,Cape May,NJ,8204,38.9711,-74.9214,18557,Hydrologist,6672441208,35.895890410958906
859-43-3591,30358667155440,Jason,Smith,M,260 Washington Grove,Fort Lauderdale,FL,33319,26.1848,-80.2406,711693,Operational researcher,771517826173,62.657534246575345
508-18-0788,4364991192856724,Regina,Diaz,F,15538 Michelle Spring,Bensenville,IL,60106,41.9501,-87.945,20309,Research scientist (medical),375612021560,79.43013698630136
563-18-1464,4264395678446078,Justin,Frank,M,5199 Catherine Circles,Grinnell,IA,50112,41.7421,-92.7344,11536,"Programmer, multimedia",410097541224,48.205479452054796
071-20-9382,4414925316498286,Olivia,Wolf,F,974 Wallace Keys Suite 590,Port Saint Lucie,FL,34983,27.3094,-80.345,181438,Quarry manager,395217487731,31.484931506849314
311-93-4315,4436877156922095,Deborah,Salazar,F,6341 Clark Ramp,Norris City,IL,62869,37.9773,-88.3243,2682,"Psychologist, educational",135148109008,29.986301369863014
680-07-1799,2274773494314872,Casey,Gomez,M,8564 Jeffrey Groves Suite 416,Detroit,MI,48235,42.4261,-83.1951,673342,"Social research officer, government",963484855281,95.3945205479452
384-60-3507,3523285558095799,Eric,Freeman,M,660 Kristin Pines,Tracy,CA,95377,37.6567,-121.4955,106426,Garment/textile technologist,702777208646,52.02739726027397
796-25-6727,4347040714697141,Monica,Vasquez,F,341 Reeves Ports Suite 083,Upland,CA,91784,34.141,-117.6581,77103,Restaurant manager,313269889798,55.1013698630137
732-99-6594,502070396101,Angela,Bailey,F,017 Shelby Mount,Montgomery,IL,60538,41.7177,-88.332,26619,"Teacher, primary school",712065108872,61.42191780821918
589-05-8010,180092855162151,Laura,Norman,F,6353 Tucker Garden Suite 589,Sioux Falls,SD,57108,43.4775,-96.7041,161141,Orthoptist,537066227547,18.9013698630137
466-17-2177,213141335139015,Dillon,Williams,M,2749 Ryan Vista Apt. 579,Sharpsburg,GA,30277,33.4013,-84.654,20270,Patent attorney,843710373985,30.117808219178084
712-35-8523,560073565825,Jean,Johnson,F,2637 Zimmerman Union,Circle Pines,MN,55014,45.1528,-93.144,27274,Broadcast journalist,971270305789,32.95890410958904
885-98-8571,6591122321425260,Bradley,Rodriguez,M,892 Patrick Way Suite 657,Macomb,MI,48044,42.6442,-82.8985,79580,"Geneticist, molecular",694192029116,85.88767123287671
387-48-3519,4544118185136731,Kayla,Smith,F,03881 Sean Stravenue Suite 841,Glendora,CA,91741,34.1537,-117.8437,51180,Software engineer,986891547939,56.81917808219178
883-64-1316,4220148333540112727,Kimberly,Pruitt,F,08764 Velez Cape,Lebanon,OH,45036,39.4293,-84.1735,37504,"Teacher, primary school",727661038142,47.58904109589041
495-56-1777,213176295076716,Mark,Lopez,M,2048 Hoffman Shoals,Morristown,NJ,7960,40.7952,-74.4873,43751,Hydrographic surveyor,550198101181,27.454794520547946
834-74-3644,562645649673,Edwin,Chapman,M,0539 Paul Glen,Orlando,FL,32817,28.5891,-81.2277,878243,"Teacher, adult education",792698748151,74.84931506849315
661-02-3760,4519701815891368290,Jeanne,Best,F,2153 Carmen Route Suite 252,Mountain View,CA,94040,37.3855,-122.088,74646,Operational investment banker,3418322859,23.526027397260275
179-15-6938,3588754802933586,David,Gordon,M,91065 Allen Unions Suite 174,Houston,TX,77081,29.7119,-95.4845,2906700,Lexicographer,278821873511,38.30684931506849
588-28-5656,5121401283319559,Jose,Walters,M,903 Morton Wall Suite 177,Buffalo,NY,14226,42.9744,-78.7949,564824,Ceramics designer,536256818872,47.25753424657534
197-05-5660,6509412460516487,Rhonda,Hodges,F,37684 Katelyn Motorway Suite 776,Casper,WY,82601,42.8458,-106.3166,69012,"Biochemist, clinical",425242091796,81.20821917808219
230-40-5319,4317303324967577,Steven,Baker,M,04848 Brenda Squares Suite 318,Omaha,NE,68104,41.2919,-95.9999,518429,Chief Executive Officer,382212692337,85.6027397260274
021-44-4744,4079959476111070,Tiffany,Johnston,F,7545 Peterson Drive Suite 226,Lorton,VA,22079,38.6929,-77.204,32059,Technical author,323024869639,63.93972602739726
346-35-0406,4984685606692,Monica,White,F,38268 Johnson Trafficway Suite 777,Burlington,VT,5401,44.484,-73.2199,42705,"Therapist, occupational",512709939544,23.832876712328765
776-84-3361,3526377927110735,Virginia,Martinez,F,20682 Harris Fort Apt. 302,Houston,TX,77072,29.699,-95.5862,2906700,"Engineer, structural",646894155466,50.706849315068496
259-36-6211,639060694309,James,Cooper,M,57865 Carol Course,Morgantown,WV,26505,39.6505,-79.944,87558,Copy,375834756711,63.28767123287671
494-92-0796,639064488542,Kim,Chan,F,11980 Jackson Keys Suite 280,Garden Grove,CA,92841,33.7817,-117.9766,172782,Jewellery designer,452878816689,48.84931506849315
136-47-5457,675986887866,Alyssa,White,F,922 John Club,Simpson,IL,62985,37.4519,-88.8014,845,Quarry manager,987989291479,19.778082191780822
637-92-5342,180063992879874,Caitlin,Blackwell,F,14249 Robles Extensions Apt. 796,Bellevue,NE,68005,41.1497,-95.9099,60409,Insurance claims handler,125844333041,21.912328767123288
009-31-3190,4700510287451200,Charles,Moore,M,75454 Raymond Pines,Battle Creek,MI,49037,42.3453,-85.2178,92270,Research scientist (physical sciences),152984647671,43.56164383561644
886-90-1117,576627501520,Jennifer,Becker,F,4203 Brown Place Suite 483,Rowland Heights,CA,91748,33.9818,-117.8969,45406,"Engineer, drilling",627122764142,78.7095890410959
520-64-2323,4680601457927,Crystal,Morales,F,8581 Smith Lakes,Tucson,AZ,85750,32.2974,-110.8404,865276,Armed forces operational officer,119066659123,22.40821917808219
443-64-9983,30209251920188,Brittney,Cummings,F,33297 Marie Ports Apt. 795,Oak Forest,IL,60452,41.6077,-87.7542,27969,Risk analyst,649233807720,95.88767123287671
352-69-6095,341639714920751,Sandra,Stevens,F,2487 Brandi Estate,Houston,TX,77082,29.7223,-95.6285,2906700,Musician,378516696378,26.572602739726026
082-67-8937,4249773677249,Edward,Reid,M,549 Stone Expressway,Randolph,VT,5060,43.9444,-72.6726,4415,Trade mark attorney,953373158983,56.64383561643836
